iter	MultiClass
382	0.03654491381
383	0.03641422691
384	0.0363353172
385	0.0362964775
386	0.03624544359
387	0.0360994973
388	0.03600991477
389	0.03592507511
390	0.0358403807
391	0.03574640006
392	0.03562766818
393	0.03555894746
394	0.03550867309
395	0.03543727931
396	0.03536483144
397	0.03529803992
398	0.03518706311
399	0.03513401102
400	0.03506593848
401	0.03494183238
402	0.03485583827
403	0.03480777822
404	0.03467410134
405	0.03459218161
406	0.03454636446
407	0.03446740492
408	0.03439646374
409	0.03429463703
410	0.03420029017
411	0.03413088213
412	0.03406298545
413	0.03399643725
414	0.0339190845
415	0.03383503293
416	0.03378842223
417	0.03373255169
418	0.03365003721
419	0.03357456488
420	0.03350229418
421	0.03345368719
422	0.03341057968
423	0.03335589651
424	0.03331955536
425	0.03324445425
426	0.03319030312
427	0.03310284569
428	0.0330434488
429	0.03297503387
430	0.03293591302
431	0.03283993973
432	0.03275325724
433	0.0326474345
434	0.03257559
435	0.0324825785
436	0.03238529831
437	0.03227277214
438	0.03220281917
439	0.03213934741
440	0.03208573176
441	0.03201606022
442	0.03189047181
443	0.0318152014
444	0.03174628317
445	0.03166303317
446	0.03156336467
447	0.03149915352
448	0.03145535455
449	0.03135716729
450	0.03130413339
451	0.0312199677
452	0.0311101079
453	0.03103757903
454	0.0309861559
455	0.03096109186
456	0.03089321453
457	0.03080885579
458	0.03072225199
459	0.0306647725
460	0.0305849505
461	0.03049678017
462	0.0304404274
463	0.03039412653
464	0.03032835314
465	0.03028605052
466	0.03023404647
467	0.03017907827
468	0.03011886086
469	0.03005919512
470	0.03000614528
471	0.02990176453
472	0.02981179717
473	0.02968692604
474	0.02962860073
475	0.02957043105
476	0.02950890212
477	0.02940796425
478	0.02934126618
479	0.02929295887
480	0.02922754086
481	0.02918298045
482	0.02912394126
483	0.02909414389
484	0.02903211383
485	0.02896986792
486	0.02891324769
487	0.028845997
488	0.02880874434
489	0.02875197052
490	0.0286409837
491	0.02860656424
492	0.02855517609
493	0.02848419845
494	0.02841368121
495	0.02834924048
496	0.02831692551
497	0.02824327557
498	0.0282088716
499	0.02811192122
