,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9666666666666667,0.9258426966292135,0.9155555555555556,0.9206703910614525,0.9774480712166173
1,SB,0.9906103286384976,0.9884318766066839,0.985897435897436,0.9871630295250321,0.9918639053254438
2,SR,0.9882629107981221,0.9730337078651685,0.9708520179372198,0.9719416386083053,0.9922848664688427
3,GSVT,0.9708920187793427,0.9242424242424242,0.9405286343612335,0.9323144104803492,0.9838129496402878
4,macro avg,,0.9530223674187848,0.9532084109378611,0.9528876763358726,
5,micro avg,,0.9582159624413146,0.9582159624413146,0.9582159624413146,
6,weighted avg,,0.9581945764391729,0.9582177485480656,0.9582159624413146,
