,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.968075117370892,0.9280898876404494,0.9198218262806236,0.9239373601789709,0.9786350148367953
1,SB,0.9910798122065728,0.9897172236503856,0.9859154929577465,0.9878127004490058,0.9918639053254438
2,SR,0.9892018779342723,0.9752808988764045,0.9730941704035875,0.9741863075196409,0.9928783382789318
3,GSVT,0.9727699530516432,0.9285714285714286,0.9449339207048458,0.9366812227074236,0.9850119904076738
4,macro avg,,0.9556543977137603,0.9559413525867009,0.955414859684667,
5,micro avg,,0.9605633802816902,0.9605633802816902,0.9605633802816902,
6,weighted avg,,0.9605305342563561,0.9605395978456523,0.9605633802816902,
