,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9659961685823755,0.8967889908256881,0.9376498800959233,0.9167643610785464,0.9842615012106537
1,SB,0.9913793103448276,0.9896774193548387,0.9871299871299871,0.98840206185567,0.9923838537699924
2,SR,0.9841954022988506,0.972972972972973,0.9536423841059603,0.9632107023411371,0.9872262773722628
3,GSVT,0.9741379310344828,0.9468822170900693,0.9297052154195011,0.9382151029748284,0.9812688821752266
4,macro avg,,0.9516480570625454,0.9520318666878429,0.9515804000608923,
5,micro avg,,0.9578544061302682,0.9578544061302682,0.9578544061302682,
6,weighted avg,,0.95767890363791,0.9577685175130523,0.9578544061302682,
