,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9771812080536912,0.948220064724919,0.9421221864951769,0.9451612903225807,0.9847586790855207
1,SB,0.9932885906040269,0.9932203389830508,0.9898648648648649,0.9915397631133671,0.9933333333333333
2,SR,0.987248322147651,0.9720101781170484,0.9794871794871794,0.9757343550446999,0.9927073837739289
3,GSVT,0.9832214765100671,0.9343434343434344,0.9390862944162437,0.9367088607594937,0.9907120743034056
4,macro avg,,0.9622860673100354,0.9626401313158663,0.9619485040421131,
5,micro avg,,0.9704697986577181,0.9704697986577181,0.9704697986577181,
6,weighted avg,,0.9704666140332289,0.9704789085437301,0.9704697986577181,
