,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9615023474178404,0.8943820224719101,0.9191685912240185,0.9066059225512529,0.9792284866468842
1,SB,0.9929577464788732,0.9922879177377892,0.9884763124199744,0.9903784477228993,0.9933431952662722
2,SR,0.9863849765258216,0.9685393258426966,0.9663677130044843,0.9674523007856342,0.9910979228486647
3,GSVT,0.9652582159624413,0.9285714285714286,0.9127659574468086,0.9206008583690987,0.9754196642685852
4,macro avg,,0.9462593823572212,0.9466946435238215,0.9459451736559561,
5,micro avg,,0.9530516431924883,0.9530516431924883,0.9530516431924883,
6,weighted avg,,0.9529520836994619,0.9529559149224643,0.9530516431924883,
