,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9723004694835681,0.950561797752809,0.9195652173913044,0.9348066298342542,0.9780415430267062
1,SB,0.9943661971830986,0.9961439588688946,0.9885204081632653,0.9923175416133163,0.9933431952662722
2,SR,0.9854460093896713,0.9595505617977528,0.9704545454545455,0.9649717514124294,0.9922848664688427
3,GSVT,0.9746478873239437,0.9242424242424242,0.9573991031390134,0.9405286343612334,0.9886091127098321
4,macro avg,,0.9581561393053083,0.9589848185370322,0.9576246856654702,
5,micro avg,,0.9633802816901409,0.9633802816901409,0.9633802816901409,
6,weighted avg,,0.9633561765750347,0.9635896984355155,0.9633802816901409,
