,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9631226053639846,0.9174311926605505,0.9070294784580499,0.9122006841505131,0.975181598062954
1,SB,0.9918582375478927,0.9870967741935484,0.9909326424870466,0.989010989010989,0.9946686976389947
2,SR,0.9861111111111112,0.9684684684684685,0.9662921348314607,0.9673790776152981,0.9908759124087592
3,GSVT,0.9698275862068966,0.9237875288683602,0.9302325581395349,0.9269988412514484,0.9818731117824774
4,macro avg,,0.9488973980070621,0.948621703479023,0.9491959910477319,
5,micro avg,,0.9554597701149425,0.9554597701149425,0.9554597701149425,
6,weighted avg,,0.9555123675748132,0.9555852758978726,0.9554597701149425,
