,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9765100671140939,0.9644012944983819,0.9254658385093167,0.9445324881141046,0.9796782387806944
1,SB,0.9926174496644296,0.9898305084745763,0.9915110356536503,0.9906700593723495,0.9944444444444445
2,SR,0.9838926174496644,0.9669211195928753,0.9718670076726342,0.9693877551020408,0.9899726526891522
3,GSVT,0.9892617449664429,0.9343434343434344,0.9840425531914894,0.9585492227979273,0.9976780185758514
4,macro avg,,0.9657848813466056,0.9682216087567725,0.963874089227317,
5,micro avg,,0.9711409395973154,0.9711409395973154,0.9711409395973154,
6,weighted avg,,0.9712201394134471,0.9716406809948273,0.9711409395973154,
