,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9659961685823755,0.9105504587155964,0.9254079254079254,0.9179190751445088,0.9806295399515739
1,SB,0.992816091954023,0.9896774193548387,0.9909560723514211,0.9903163331181407,0.9946686976389947
2,SR,0.985632183908046,0.972972972972973,0.96,0.9664429530201343,0.9890510948905109
3,GSVT,0.9731800766283525,0.9376443418013857,0.9333333333333333,0.935483870967742,0.9824773413897281
4,macro avg,,0.9525405580626314,0.9524243327731701,0.9527112982111984,
5,micro avg,,0.9588122605363985,0.9588122605363985,0.9588122605363985,
6,weighted avg,,0.9587514665706592,0.9587366594269828,0.9588122605363985,
